gene:plasmid:112721,PLASMID
gene:plasmid:112740,AMR
gene:plasmid:112742,AMR
gene:plasmid:112749,IS
gene:plasmid:11295,PLASMID
gene:plasmid:113201,PLASMID
gene:plasmid:11341,PLASMID
gene:plasmid:113414,PLASMID
gene:plasmid:11342,PLASMID
gene:plasmid:113431,PLASMID
gene:plasmid:113665,PLASMID
gene:plasmid:113693,PLASMID
gene:plasmid:113733,PLASMID
gene:plasmid:113809,PLASMID
gene:plasmid:113908,PLASMID
gene:plasmid:113918,PLASMID
gene:plasmid:113926,IS
gene:plasmid:113931,PLASMID
gene:plasmid:113954,PLASMID
gene:plasmid:114065,IS
gene:plasmid:114070,IS
gene:plasmid:114071,IS
gene:plasmid:114072,TE
gene:plasmid:114073,TE
gene:plasmid:114074,IS
gene:plasmid:114080,IS
gene:plasmid:114081,IS
gene:plasmid:114082,IS
gene:plasmid:114083,IS
gene:plasmid:114086,IS
gene:plasmid:114092,IS
gene:plasmid:114093,IS
gene:plasmid:114094,IS
gene:plasmid:114097,PLASMID
gene:plasmid:114110,IS
gene:plasmid:114116,IS
gene:plasmid:114117,IS
gene:plasmid:114151,IS
gene:plasmid:114154,IS
gene:plasmid:114157,IS
gene:plasmid:114159,IS
gene:plasmid:114160,IS
gene:plasmid:114176,IS
gene:plasmid:114177,IS
gene:plasmid:114178,IS
gene:plasmid:114186,PLASMID
gene:plasmid:114187,PLASMID
gene:plasmid:114190,IS
gene:plasmid:114192,IS
gene:plasmid:114202,IS
gene:plasmid:114206,PLASMID
gene:plasmid:114207,PLASMID
gene:plasmid:114216,PLASMID
gene:plasmid:114219,IS
gene:plasmid:114221,IS
gene:plasmid:114225,IS
gene:plasmid:114229,TE
gene:plasmid:114231,IS
gene:plasmid:114235,IS
gene:plasmid:114236,IS
gene:plasmid:114237,IS
gene:plasmid:114253,IS
gene:plasmid:114254,IS
gene:plasmid:114255,IS
gene:plasmid:114263,PLASMID
gene:plasmid:114264,TE
gene:plasmid:114267,IS
gene:plasmid:114268,IS
gene:plasmid:114269,IS
gene:plasmid:114270,PLASMID
gene:plasmid:114275,PLASMID
gene:plasmid:114276,PLASMID
gene:plasmid:114277,PLASMID
gene:plasmid:114278,PLASMID
gene:plasmid:114281,IS
gene:plasmid:114282,IS
gene:plasmid:11436,PLASMID
gene:plasmid:114386,PLASMID
gene:plasmid:114403,PLASMID
gene:plasmid:114414,PLASMID
gene:plasmid:114415,PLASMID
gene:plasmid:114420,PLASMID
gene:plasmid:114423,PLASMID
gene:plasmid:114988,PLASMID
gene:plasmid:114991,PLASMID
gene:plasmid:114992,PLASMID
gene:plasmid:115003,IS
gene:plasmid:115111,PLASMID
gene:plasmid:115113,PLASMID
gene:plasmid:115136,PLASMID
gene:plasmid:115138,PLASMID
gene:plasmid:115141,PLASMID
gene:plasmid:115177,PLASMID
gene:plasmid:115191,PLASMID
gene:plasmid:115258,PLASMID
gene:plasmid:115272,PLASMID
gene:plasmid:115276,PLASMID
gene:plasmid:115370,PLASMID
gene:plasmid:115532,PLASMID
gene:plasmid:115548,PLASMID
gene:plasmid:115640,PLASMID
gene:plasmid:115758,PLASMID
gene:plasmid:115817,IS
gene:plasmid:115820,PLASMID
gene:plasmid:115843,PLASMID
gene:plasmid:115865,PLASMID
gene:plasmid:115912,PLASMID
gene:plasmid:115914,AMR
gene:plasmid:115916,TE
gene:plasmid:11595,PLASMID
gene:plasmid:115953,IS
gene:plasmid:115983,IS
gene:plasmid:115984,IS
gene:plasmid:115985,IS
gene:plasmid:115994,IS
gene:plasmid:116061,IS
gene:plasmid:116503,PLASMID
gene:plasmid:116505,PLASMID
gene:plasmid:11652,PLASMID
gene:plasmid:116565,PLASMID
gene:plasmid:116574,PLASMID
gene:plasmid:116576,PLASMID
gene:plasmid:116583,PLASMID
gene:plasmid:116593,PLASMID
gene:plasmid:116602,PLASMID
gene:plasmid:116623,PLASMID
gene:plasmid:116632,PLASMID
gene:plasmid:116633,PLASMID
gene:plasmid:116634,PLASMID
gene:plasmid:116636,PLASMID
gene:plasmid:116643,PLASMID
gene:plasmid:116661,PLASMID
gene:plasmid:116678,PLASMID
gene:plasmid:116689,PLASMID
gene:plasmid:116691,PLASMID
gene:plasmid:116704,PLASMID
gene:plasmid:116719,PLASMID
gene:plasmid:117070,PLASMID
gene:plasmid:117289,PLASMID
gene:plasmid:117290,PLASMID
gene:plasmid:117291,PLASMID
gene:plasmid:117292,PLASMID
gene:plasmid:117293,PLASMID
gene:plasmid:117333,PLASMID
gene:plasmid:117334,PLASMID
gene:plasmid:117343,PLASMID
gene:plasmid:117344,PLASMID
gene:plasmid:117345,PLASMID
gene:plasmid:117347,PLASMID
gene:plasmid:117348,PLASMID
gene:plasmid:117351,IS
gene:plasmid:117352,PLASMID
gene:plasmid:117353,PLASMID
gene:plasmid:117355,IS
gene:plasmid:117359,IS
gene:plasmid:117364,PLASMID
gene:plasmid:117366,IS
gene:plasmid:117370,IS
gene:plasmid:117371,PLASMID
gene:plasmid:117372,PLASMID
gene:plasmid:117373,PLASMID
gene:plasmid:117374,PLASMID
gene:plasmid:117375,PLASMID
gene:plasmid:117376,PLASMID
gene:plasmid:117377,PLASMID
gene:plasmid:117378,PLASMID
gene:plasmid:117383,PLASMID
gene:plasmid:117384,PLASMID
gene:plasmid:117385,PLASMID
gene:plasmid:117387,PLASMID
gene:plasmid:117388,PLASMID
gene:plasmid:117397,PLASMID
gene:plasmid:117405,PLASMID
gene:plasmid:117407,PLASMID
gene:plasmid:117414,TE
gene:plasmid:117415,PLASMID
gene:plasmid:117418,PLASMID
gene:plasmid:117420,PLASMID
gene:plasmid:117423,PLASMID
gene:plasmid:117427,PLASMID
gene:plasmid:117428,PLASMID
gene:plasmid:117433,PLASMID
gene:plasmid:117434,PLASMID
gene:plasmid:117435,PLASMID
gene:plasmid:117436,PLASMID
gene:plasmid:117437,PLASMID
gene:plasmid:117439,PLASMID
gene:plasmid:117440,PLASMID
gene:plasmid:117443,PLASMID
gene:plasmid:117444,IS
gene:plasmid:117445,IS
gene:plasmid:117446,PLASMID
gene:plasmid:117447,PLASMID
gene:plasmid:117449,IS
gene:plasmid:117452,PLASMID
gene:plasmid:117453,PLASMID
gene:plasmid:117454,PLASMID
gene:plasmid:117455,PLASMID
gene:plasmid:117457,PLASMID
gene:plasmid:117458,PLASMID
gene:plasmid:117459,PLASMID
gene:plasmid:117460,PLASMID
gene:plasmid:117462,PLASMID
gene:plasmid:117465,PLASMID
gene:plasmid:117466,PLASMID
gene:plasmid:117467,PLASMID
gene:plasmid:117469,PLASMID
gene:plasmid:117470,PLASMID
gene:plasmid:117471,PLASMID
gene:plasmid:117474,PLASMID
gene:plasmid:117475,IS
gene:plasmid:117476,PLASMID
gene:plasmid:117479,PLASMID
gene:plasmid:117480,PLASMID
gene:plasmid:117481,IS
gene:plasmid:117483,TE
gene:plasmid:117484,IS
gene:plasmid:117487,PLASMID
gene:plasmid:117488,PLASMID
gene:plasmid:117492,AMR
gene:plasmid:117674,AMR
gene:plasmid:117677,IS
gene:plasmid:117679,PLASMID
gene:plasmid:117689,TE
gene:plasmid:117694,TE
gene:plasmid:117695,IS
gene:plasmid:117699,PLASMID
gene:plasmid:117702,AMR
gene:plasmid:117704,PLASMID
gene:plasmid:117721,PLASMID
gene:plasmid:117724,PLASMID
gene:plasmid:117752,TE
gene:plasmid:117758,TE
gene:plasmid:117763,TE
gene:plasmid:117767,PLASMID
gene:plasmid:117772,PLASMID
gene:plasmid:117773,PLASMID
gene:plasmid:117774,PLASMID
gene:plasmid:117775,PLASMID
gene:plasmid:117776,PLASMID
gene:plasmid:117777,PLASMID
gene:plasmid:117779,PLASMID
gene:plasmid:11778,PLASMID
gene:plasmid:117783,PLASMID
gene:plasmid:117785,PLASMID
gene:plasmid:117789,PLASMID
gene:plasmid:117790,PLASMID
gene:plasmid:117792,PROPHAGE
gene:plasmid:117793,PLASMID
gene:plasmid:117794,PLASMID
gene:plasmid:117796,PLASMID
gene:plasmid:117797,AMR
gene:plasmid:117802,PLASMID
gene:plasmid:117804,PLASMID
gene:plasmid:117805,TE
gene:plasmid:117807,PLASMID
gene:plasmid:117809,IS
gene:plasmid:117810,PLASMID
gene:plasmid:117815,PLASMID
gene:plasmid:117816,IS
gene:plasmid:117821,PLASMID
gene:plasmid:117823,PLASMID
gene:plasmid:117824,PLASMID
gene:plasmid:117825,PLASMID
gene:plasmid:117826,PLASMID
gene:plasmid:117827,PLASMID
gene:plasmid:117829,PLASMID
gene:plasmid:117830,PLASMID
gene:plasmid:117836,AMR
gene:plasmid:117837,AMR
gene:plasmid:117840,TE
gene:plasmid:117858,PLASMID
gene:plasmid:117910,PLASMID
gene:plasmid:117924,PLASMID
gene:plasmid:117925,PLASMID
gene:plasmid:117930,PLASMID
gene:plasmid:117933,PLASMID
gene:plasmid:117953,PLASMID
gene:plasmid:117965,PLASMID
gene:plasmid:117967,PLASMID
gene:plasmid:117973,PLASMID
gene:plasmid:117978,PLASMID
gene:plasmid:117995,PLASMID
gene:plasmid:118004,PLASMID
gene:plasmid:118007,PLASMID
gene:plasmid:118009,PLASMID
gene:plasmid:118014,PLASMID
gene:plasmid:118015,PLASMID
gene:plasmid:118016,PLASMID
gene:plasmid:118017,PLASMID
gene:plasmid:118031,PLASMID
gene:plasmid:118034,PLASMID
gene:plasmid:118039,PLASMID
gene:plasmid:118043,PLASMID
gene:plasmid:11805,PLASMID
gene:plasmid:118120,IS
gene:plasmid:118121,PLASMID
gene:plasmid:118283,PLASMID
gene:plasmid:118329,PLASMID
gene:plasmid:118332,PLASMID
gene:plasmid:118347,PLASMID
gene:plasmid:118374,PLASMID
gene:plasmid:118375,PLASMID
gene:plasmid:118383,PLASMID
gene:plasmid:118385,PLASMID
gene:plasmid:118389,PLASMID
gene:plasmid:118394,PLASMID
gene:plasmid:118401,PLASMID
gene:plasmid:118411,PLASMID
gene:plasmid:118413,PLASMID
gene:plasmid:118415,PLASMID
gene:plasmid:118426,PLASMID
gene:plasmid:118454,PLASMID
gene:plasmid:118473,PLASMID
gene:plasmid:118487,PLASMID
gene:plasmid:118493,PLASMID
gene:plasmid:118513,PLASMID
gene:plasmid:118524,PLASMID
gene:plasmid:118530,PLASMID
gene:plasmid:11858,PLASMID
gene:plasmid:118597,PLASMID
gene:plasmid:118609,PLASMID
gene:plasmid:118997,PLASMID
gene:plasmid:119003,TE
gene:plasmid:119023,TE
gene:plasmid:119025,TE
gene:plasmid:119034,TE
gene:plasmid:119154,PLASMID
gene:plasmid:119273,IS
gene:plasmid:119290,IS
gene:plasmid:119371,AMR
gene:plasmid:119372,AMR
gene:plasmid:119373,PLASMID
gene:plasmid:119377,PLASMID
gene:plasmid:119543,AMR
gene:plasmid:119544,AMR
gene:plasmid:119545,AMR
gene:plasmid:119551,IS
gene:plasmid:119552,IS
gene:plasmid:119553,IS
gene:plasmid:119561,TE
gene:plasmid:119590,AMR
gene:plasmid:119591,AMR
gene:plasmid:119593,TE
gene:plasmid:119641,IS
gene:plasmid:119646,IS
gene:plasmid:119648,PLASMID
gene:plasmid:119649,PLASMID
gene:plasmid:119650,PLASMID
gene:plasmid:119654,PLASMID
gene:plasmid:119655,PLASMID
gene:plasmid:119659,PLASMID
gene:plasmid:119660,PLASMID
gene:plasmid:119661,PLASMID
gene:plasmid:119662,PLASMID
gene:plasmid:119663,PLASMID
gene:plasmid:119664,PLASMID
gene:plasmid:119665,IS
gene:plasmid:119666,IS
gene:plasmid:119667,PLASMID
gene:plasmid:119669,PLASMID
gene:plasmid:119670,PLASMID
gene:plasmid:119671,PLASMID
gene:plasmid:119672,PLASMID
gene:plasmid:119673,PLASMID
gene:plasmid:119674,PLASMID
gene:plasmid:119675,PLASMID
gene:plasmid:119676,IS
gene:plasmid:119677,IS
gene:plasmid:119678,IS
gene:plasmid:119679,IS
gene:plasmid:119680,PLASMID
gene:plasmid:119682,PLASMID
gene:plasmid:119683,IS
gene:plasmid:119684,IS
gene:plasmid:119685,PLASMID
gene:plasmid:119686,IS
gene:plasmid:119689,IS
gene:plasmid:119690,PLASMID
gene:plasmid:119692,PLASMID
gene:plasmid:119693,PLASMID
gene:plasmid:119694,PLASMID
gene:plasmid:119695,PLASMID
gene:plasmid:119696,PLASMID
gene:plasmid:119697,PLASMID
gene:plasmid:119703,PLASMID
gene:plasmid:119704,PLASMID
gene:plasmid:119709,PLASMID
gene:plasmid:119710,PLASMID
gene:plasmid:119713,PLASMID
gene:plasmid:119714,IS
gene:plasmid:119716,IS
gene:plasmid:119717,PLASMID
gene:plasmid:119718,PLASMID
gene:plasmid:119719,PLASMID
gene:plasmid:119720,PLASMID
gene:plasmid:119721,PLASMID
gene:plasmid:119722,PLASMID
gene:plasmid:119730,PLASMID
gene:plasmid:119731,PLASMID
gene:plasmid:119732,PLASMID
gene:plasmid:119733,PLASMID
gene:plasmid:119734,PLASMID
gene:plasmid:119735,PLASMID
gene:plasmid:119738,PLASMID
gene:plasmid:119739,PLASMID
gene:plasmid:119741,PLASMID
gene:plasmid:119745,PLASMID
gene:plasmid:119746,PLASMID
gene:plasmid:119748,PLASMID
gene:plasmid:119749,PLASMID
gene:plasmid:119750,PLASMID
gene:plasmid:119754,PLASMID
gene:plasmid:119755,PLASMID
gene:plasmid:119756,PLASMID
gene:plasmid:119762,PLASMID
gene:plasmid:119764,PLASMID
gene:plasmid:119765,PLASMID
gene:plasmid:119766,PLASMID
gene:plasmid:119767,PLASMID
gene:plasmid:119768,PLASMID
gene:plasmid:119773,PLASMID
gene:plasmid:119774,PLASMID
gene:plasmid:119775,PLASMID
gene:plasmid:119777,PLASMID
gene:plasmid:119778,PLASMID
gene:plasmid:119779,PLASMID
gene:plasmid:119780,PLASMID
gene:plasmid:119782,PLASMID
gene:plasmid:119783,PLASMID
gene:plasmid:119784,PLASMID
gene:plasmid:119785,PLASMID
gene:plasmid:119787,PLASMID
gene:plasmid:119849,PLASMID
gene:plasmid:119850,PLASMID
gene:plasmid:119855,PLASMID
gene:plasmid:119871,PLASMID
gene:plasmid:119882,PLASMID
gene:plasmid:119888,PLASMID
gene:plasmid:119892,PLASMID
gene:plasmid:119916,PLASMID
gene:plasmid:119934,PLASMID
gene:plasmid:119938,PLASMID
gene:plasmid:119940,PLASMID
gene:plasmid:119950,PLASMID
gene:plasmid:119953,PLASMID
gene:plasmid:119956,PLASMID
gene:plasmid:119980,PLASMID
gene:plasmid:119981,PLASMID
gene:plasmid:119989,PLASMID
gene:plasmid:120030,PLASMID
gene:plasmid:120032,PLASMID
gene:plasmid:120038,PLASMID
gene:plasmid:120050,PLASMID
gene:plasmid:120052,PLASMID
gene:plasmid:120054,PLASMID
gene:plasmid:120066,PLASMID
gene:plasmid:120104,PLASMID
gene:plasmid:120105,PLASMID
gene:plasmid:120128,PLASMID
gene:plasmid:120143,PLASMID
gene:plasmid:120144,PLASMID
gene:plasmid:120157,PLASMID
gene:plasmid:120162,PLASMID
gene:plasmid:120181,PLASMID
gene:plasmid:120200,PLASMID
gene:plasmid:120216,PLASMID
gene:plasmid:120223,PLASMID
gene:plasmid:120242,PLASMID
gene:plasmid:120282,PLASMID
gene:plasmid:120306,PLASMID
gene:plasmid:120315,PLASMID
gene:plasmid:120318,PLASMID
gene:plasmid:120327,PLASMID
gene:plasmid:120328,PLASMID
gene:plasmid:120338,PLASMID
gene:plasmid:120343,PLASMID
gene:plasmid:120344,PLASMID
gene:plasmid:120346,PLASMID
gene:plasmid:120349,PLASMID
gene:plasmid:120362,PLASMID
gene:plasmid:120363,PLASMID
gene:plasmid:120364,PLASMID
gene:plasmid:120365,PLASMID
gene:plasmid:120395,PLASMID
gene:plasmid:120421,PLASMID
gene:plasmid:120429,PLASMID
gene:plasmid:120448,PLASMID
gene:plasmid:120467,PLASMID
gene:plasmid:120499,PLASMID
gene:plasmid:120523,PLASMID
gene:plasmid:120551,PLASMID
gene:plasmid:120562,PLASMID
gene:plasmid:120567,PLASMID
gene:plasmid:120591,PLASMID
gene:plasmid:120596,PLASMID
gene:plasmid:120604,PLASMID
gene:plasmid:120606,PLASMID
gene:plasmid:120609,PLASMID
gene:plasmid:120610,PLASMID
gene:plasmid:120611,PLASMID
gene:plasmid:120612,PLASMID
gene:plasmid:120621,PLASMID
gene:plasmid:120821,AMR
gene:plasmid:120838,PLASMID
gene:plasmid:120840,PLASMID
gene:plasmid:120867,PLASMID
gene:plasmid:12088,IS
gene:plasmid:121261,PLASMID
gene:plasmid:121330,PLASMID
gene:plasmid:121416,AMR
gene:plasmid:121417,PLASMID
gene:plasmid:121418,PLASMID
gene:plasmid:121422,IS
gene:plasmid:121423,TE
gene:plasmid:121424,IS
gene:plasmid:121425,IS
gene:plasmid:121426,PLASMID
gene:plasmid:121427,PLASMID
gene:plasmid:121428,PLASMID
gene:plasmid:121429,PLASMID
gene:plasmid:121430,PLASMID
gene:plasmid:121431,PLASMID
gene:plasmid:121434,PLASMID
gene:plasmid:121436,PLASMID
gene:plasmid:121441,PLASMID
gene:plasmid:121461,PLASMID
gene:plasmid:121462,PLASMID
gene:plasmid:121463,PLASMID
gene:plasmid:121467,IS
gene:plasmid:121471,PLASMID
gene:plasmid:121473,IS
gene:plasmid:121503,IS
gene:plasmid:121504,IS
gene:plasmid:121510,PLASMID
gene:plasmid:121511,PLASMID
gene:plasmid:121513,PLASMID
gene:plasmid:121514,PLASMID
gene:plasmid:121515,PLASMID
gene:plasmid:121516,PLASMID
gene:plasmid:121518,PLASMID
gene:plasmid:121519,PLASMID
gene:plasmid:121525,IS
gene:plasmid:121526,IS
gene:plasmid:121527,PLASMID
gene:plasmid:121531,IS
gene:plasmid:121532,PLASMID
gene:plasmid:121534,TE
gene:plasmid:121545,PLASMID
gene:plasmid:121546,PLASMID
gene:plasmid:121547,PLASMID
gene:plasmid:121548,PLASMID
gene:plasmid:121550,PLASMID
gene:plasmid:121551,PLASMID
gene:plasmid:121552,PLASMID
gene:plasmid:121596,PLASMID
gene:plasmid:121647,PLASMID
gene:plasmid:121751,IS
gene:plasmid:121760,IS
gene:plasmid:121765,IS
gene:plasmid:121766,IS
gene:plasmid:121767,IS
gene:plasmid:121768,IS
gene:plasmid:121807,IS
gene:plasmid:121810,IS
gene:plasmid:121815,IS
gene:plasmid:121816,IS
gene:plasmid:121817,IS
gene:plasmid:121818,IS
gene:plasmid:121819,IS
gene:plasmid:121822,IS
gene:plasmid:121826,IS
gene:plasmid:121831,IS
gene:plasmid:121832,IS
gene:plasmid:121846,IS
gene:plasmid:121847,TE
gene:plasmid:121848,IS
gene:plasmid:121849,IS
gene:plasmid:121850,IS
gene:plasmid:121851,IS
gene:plasmid:121852,TE
gene:plasmid:121859,IS
gene:plasmid:121863,IS
gene:plasmid:121864,IS
gene:plasmid:121865,PLASMID
gene:plasmid:121866,PLASMID
gene:plasmid:121868,PLASMID
gene:plasmid:121870,IS
gene:plasmid:121872,IS
gene:plasmid:121875,IS
gene:plasmid:121878,PLASMID
gene:plasmid:121881,PLASMID
gene:plasmid:121882,PLASMID
gene:plasmid:121883,PLASMID
gene:plasmid:121885,PLASMID
gene:plasmid:121888,IS
gene:plasmid:121892,IS
gene:plasmid:121895,IS
gene:plasmid:121900,IS
gene:plasmid:121901,IS
gene:plasmid:121905,IS
gene:plasmid:121906,IS
gene:plasmid:121921,IS
gene:plasmid:121923,IS
gene:plasmid:121924,IS
gene:plasmid:121925,IS
gene:plasmid:121930,IS
gene:plasmid:121931,IS
gene:plasmid:121932,IS
gene:plasmid:121938,IS
gene:plasmid:121939,IS
gene:plasmid:121946,IS
gene:plasmid:121950,IS
gene:plasmid:121951,IS
gene:plasmid:121952,IS
gene:plasmid:121961,IS
gene:plasmid:121964,IS
gene:plasmid:121973,IS
gene:plasmid:122133,AMR
gene:plasmid:122134,AMR
gene:plasmid:122135,AMR
gene:plasmid:122136,AMR
gene:plasmid:122233,PLASMID
gene:plasmid:122253,PLASMID
gene:plasmid:122272,PLASMID
gene:plasmid:122274,PLASMID
gene:plasmid:122275,PLASMID
gene:plasmid:122277,PLASMID
gene:plasmid:122291,IS
gene:plasmid:122294,PLASMID
gene:plasmid:122295,PLASMID
gene:plasmid:122296,PLASMID
gene:plasmid:122299,IS
gene:plasmid:122333,PROPHAGE
gene:plasmid:122336,PLASMID
gene:plasmid:122346,PLASMID
gene:plasmid:122347,PLASMID
gene:plasmid:122364,PLASMID
gene:plasmid:122395,PLASMID
gene:plasmid:122396,PLASMID
gene:plasmid:122401,PLASMID
gene:plasmid:122403,AMR
gene:plasmid:122561,PLASMID
gene:plasmid:122596,PLASMID
gene:plasmid:122597,PLASMID
gene:plasmid:122599,PLASMID
gene:plasmid:122631,PLASMID
gene:plasmid:122642,PLASMID
gene:plasmid:122684,PLASMID
gene:plasmid:122806,PLASMID
gene:plasmid:123004,AMR
gene:plasmid:123164,IS
gene:plasmid:123165,IS
gene:plasmid:123173,PLASMID
gene:plasmid:123175,PLASMID
gene:plasmid:123177,PLASMID
gene:plasmid:123178,IS
gene:plasmid:123179,IS
gene:plasmid:123181,PLASMID
gene:plasmid:123182,PLASMID
gene:plasmid:123183,PLASMID
gene:plasmid:123184,PLASMID
gene:plasmid:123186,PLASMID
gene:plasmid:123189,PLASMID
gene:plasmid:123192,PLASMID
gene:plasmid:123193,PLASMID
gene:plasmid:123194,PLASMID
gene:plasmid:123195,PLASMID
gene:plasmid:123197,PLASMID
gene:plasmid:123198,PLASMID
gene:plasmid:123201,PLASMID
gene:plasmid:123202,PLASMID
gene:plasmid:123205,PLASMID
gene:plasmid:123206,PLASMID
gene:plasmid:123207,PLASMID
gene:plasmid:123208,PLASMID
gene:plasmid:123210,PLASMID
gene:plasmid:123217,PLASMID
gene:plasmid:123218,PLASMID
gene:plasmid:123220,PLASMID
gene:plasmid:123222,PLASMID
gene:plasmid:123224,PLASMID
gene:plasmid:123227,PLASMID
gene:plasmid:123228,PLASMID
gene:plasmid:123229,PLASMID
gene:plasmid:123230,PLASMID
gene:plasmid:123232,IS
gene:plasmid:123233,PLASMID
gene:plasmid:123234,PLASMID
gene:plasmid:123235,PLASMID
gene:plasmid:123236,IS
gene:plasmid:123257,PLASMID
gene:plasmid:123258,IS
gene:plasmid:123259,IS
gene:plasmid:123268,IS
gene:plasmid:123269,TE
gene:plasmid:123270,IS
gene:plasmid:123281,IS
gene:plasmid:123282,PLASMID
gene:plasmid:123283,IS
gene:plasmid:123284,PLASMID
gene:plasmid:123285,IS
gene:plasmid:123286,PLASMID
gene:plasmid:123287,AMR
gene:plasmid:123288,PLASMID
gene:plasmid:123289,PLASMID
